ass.name,study,biome,latitude,longitude,abs_latitude,median_betaMPD,median_betaSESMPD,median_betaMNTD,median_betaSR,median_betaJacc,median_betaPhyloSor,median_betaCTI,SST_mean,betaSST_lm
210_537271,210,Temperate_Northern_Atlantic,57.87645286,9.835889017,57.87645286,0.002132867,0.003946911,0.011054577,0.011266947,-0.001313316,-0.001391227,0.02808311,9.741463216,0.351574593
210_537274,210,Temperate_Northern_Atlantic,57.82807837,10.41653943,57.82807837,0.00053147,0.000365205,0.014872171,0.008662787,0.033635215,0.016794344,0.034044409,9.20861391,0.473393555
210_537925,210,Temperate_Northern_Atlantic,59.05478859,-2.19918745,59.05478859,0.001290094,0.003076098,0.009102231,0.006463642,0.024601723,0.030870179,0.043463246,9.58483088,0.455439152
210_537926,210,Temperate_Northern_Atlantic,59.04489554,-2.035096252,59.04489554,0.002829855,0.003813801,0.011544577,0.01504954,0.017552201,0.009481165,0.064682691,9.499779692,0.431924775
210_537927,210,Temperate_Northern_Atlantic,59.03479633,-1.871157914,59.03479633,0.00163573,0.005286944,0.008905483,0.003400831,0.01484431,0.018254837,0.053512138,9.553661932,0.569664865
210_537940,210,Temperate_Northern_Atlantic,58.88494914,0.245248745,58.88494914,0.002107059,0.002411771,0.008292069,0.010977845,-0.003791441,0.008274002,0.067522833,9.578903311,0.380558196
210_537941,210,Temperate_Northern_Atlantic,58.87201111,0.406845451,58.87201111,0.005582469,0.004762899,0.008273279,0.020241673,0.016415471,0.016455378,0.057509496,9.728243001,0.473365853
210_537944,210,Temperate_Northern_Atlantic,58.83200361,0.89054171,58.83200361,0.001657305,0.002935424,0.011951979,0.011025289,0.033249499,0.027704181,0.046504006,10.0929154,0.541899914
210_537946,210,Temperate_Northern_Atlantic,58.80434243,1.212076752,58.80434243,0.001612015,0.002495009,0.019459545,0.011264037,0.007009889,0.036104665,0.039641961,9.722519648,0.479427303
210_537948,210,Temperate_Northern_Atlantic,58.77589434,1.532852346,58.77589434,0.003442291,0.005112281,0.015049546,0.011797724,0.003493867,0.02400329,0.029705949,9.618645912,0.474710441
210_537949,210,Temperate_Northern_Atlantic,58.76137648,1.692951098,58.76137648,0.001512057,0.00250906,0.01040033,0.011269821,0.021013789,0.022102745,0.03434329,9.916305494,0.70824467
210_537954,210,Temperate_Northern_Atlantic,58.68586994,2.490487846,58.68586994,0.002713135,0.005303703,0.013572467,0.0079506,0.015811019,0.011202662,0.02305485,9.815544089,0.533188631
210_537961,210,Temperate_Northern_Atlantic,58.57208937,3.598466923,58.57208937,0.006791945,0.006974513,0.012669067,0.012438328,0.012803195,0.013079736,0.034071328,9.837712342,0.485396185
210_538000,210,Temperate_Northern_Atlantic,57.80829826,9.747346048,57.80829826,0.000458585,0.000707299,0.010359419,0.01083824,0.012019111,0.026406093,0.034828936,9.732398201,0.610327012
210_538002,210,Temperate_Northern_Atlantic,57.77656417,10.13380026,57.77656417,-0.000941624,-0.00116909,0.009611464,0.018450468,0.014034818,0.046671756,0.058341818,9.66624662,0.359651485
210_538657,210,Temperate_Northern_Atlantic,58.93901013,-1.812470464,58.93901013,0.000443793,0.000617709,0.011105892,0.009649959,0.009610591,0.018262044,0.05011531,9.794511645,0.480494736
210_538661,210,Temperate_Northern_Atlantic,58.89616545,-1.160631775,58.89616545,0.001516207,0.004119359,0.009170292,0.009954563,0.022712656,0.02296953,0.061879248,9.838737996,0.572942368
210_538664,210,Temperate_Northern_Atlantic,58.86189819,-0.673461625,58.86189819,-0.000813423,-0.004388638,0.006376868,0.014261364,0.024434111,0.018406069,0.043960728,9.726320579,0.444019782
210_538665,210,Temperate_Northern_Atlantic,58.85007178,-0.511407134,58.85007178,0.000885273,0.001420593,0.010800899,0.006821959,0.012425534,0.0187083,0.040483847,9.840564591,1.200183057
210_538670,210,Temperate_Northern_Atlantic,58.78793098,0.296265683,58.78793098,0.005034074,0.0037804,0.012041656,0.020351627,0.016145906,0.033062209,0.06758323,9.674224447,0.561115538
210_538671,210,Temperate_Northern_Atlantic,58.77490443,0.457267652,58.77490443,0.001419802,0.002382027,0.013128513,0.00457049,0.028087036,0.023683547,0.02935587,9.64989511,0.404464624
210_538672,210,Temperate_Northern_Atlantic,58.76167956,0.618087933,58.76167956,0.001504215,0.001844616,0.010535502,0.010260271,0.017701877,0.02587459,0.008877198,9.761677218,0.473234482
210_538673,210,Temperate_Northern_Atlantic,58.74825685,0.778724771,58.74825685,-0.000673726,0.001238502,0.009475649,0.001108346,0.018107938,0.022774156,0.013833252,9.793494073,0.496856827
210_538675,210,Temperate_Northern_Atlantic,58.72081995,1.099441171,58.72081995,0.001588999,0.002732662,0.006314954,0.007322802,0.028734856,0.012093709,0.03341093,9.815225946,0.565089513
210_538692,210,Temperate_Northern_Atlantic,58.45632134,3.793742619,58.45632134,0.002715349,0.005408141,0.011517893,0.010725281,0.025527684,0.020646314,0.051049991,9.689903714,0.72902025
210_538693,210,Temperate_Northern_Atlantic,58.43905124,3.950364468,58.43905124,0.000660622,-0.000270164,0.004985019,0.00423468,0.00916437,0.020493248,0.018788217,9.955326335,0.519522722
210_538724,210,Temperate_Northern_Atlantic,57.81397937,8.691518033,57.81397937,0.000843825,0.002274196,0.006944041,0.007978022,0.015349208,0.021593105,0.030676639,10.09342256,1.036368189
210_538729,210,Temperate_Northern_Atlantic,57.74005532,9.65909966,57.74005532,0.000726879,0.001061886,0.015797985,0.013094902,0.02443517,0.032070228,0.043018638,9.867767334,0.545593723
210_538730,210,Temperate_Northern_Atlantic,57.72444491,9.852001965,57.72444491,0.000859603,0.001726158,0.010837847,0.009091411,0.02665668,0.01793917,0.035952468,9.765260824,0.337087511
210_538731,210,Temperate_Northern_Atlantic,57.70856146,10.04469718,57.70856146,-0.002295697,-0.005804235,0.00439971,0.012955685,1.26E-05,0.013165708,0.005191775,9.738568115,0.340410992
210_53933,210,Temperate_Northern_Atlantic,61.11606421,-1.291193855,61.11606421,0.001500407,0.00294299,0.006689131,0.013794877,0.000936405,-0.002440689,0.058810264,9.627756464,0.414850473
210_53934,210,Temperate_Northern_Atlantic,61.01979793,-1.225715124,61.01979793,0.002059044,0.004350873,0.007009201,0.007852232,-0.001688897,-0.017715031,0.041889239,9.826331485,0.407608262
210_539383,210,Temperate_Northern_Atlantic,58.88310515,-2.406251743,58.88310515,0.001784733,0.003727776,0.011183719,0.010166758,0.004903825,0.006896481,0.044608204,9.408475853,0.302181806
210_539384,210,Temperate_Northern_Atlantic,58.87341894,-2.243023348,58.87341894,0.000646853,0.001227834,0.011103657,0.010921416,0.01776276,0.006980829,0.045874064,9.739378139,0.539103632
210_539391,210,Temperate_Northern_Atlantic,58.79989192,-1.104754015,58.79989192,0.005013906,0.004494997,0.008699666,0.021890169,0.014284211,0.014585,0.069914496,9.651922422,0.556260373
210_539394,210,Temperate_Northern_Atlantic,58.7653386,-0.61934881,58.7653386,0.001105769,0.0010581,0.010327089,0.013132353,0.011233685,0.01857815,0.045251843,9.778923576,0.435350055
210_539395,210,Temperate_Northern_Atlantic,58.75341861,-0.457884085,58.75341861,0.002889517,0.005296074,0.014536166,0.010728372,0.021099633,0.023068222,0.031096628,9.474465045,0.442788191
210_539401,210,Temperate_Northern_Atlantic,58.67770855,0.507238408,58.67770855,0.001889985,0.002401558,0.010448317,0.006700998,0.01730841,0.004359991,0.023686678,9.594196574,0.334962332
210_539405,210,Temperate_Northern_Atlantic,58.62328028,1.147032286,58.62328028,0.002051124,0.004812828,0.010601589,0.007597117,-0.006091301,-0.001326069,0.01380087,9.802856665,0.418761689
210_53944,210,Temperate_Northern_Atlantic,60.05604319,-0.59040586,60.05604319,0.003660466,0.006089228,0.010556335,0.012810221,0.021599248,0.013614263,0.033932517,9.402349222,0.491238075
210_53945,210,Temperate_Northern_Atlantic,59.95955607,-0.528733336,59.95955607,0.001599927,0.002480697,0.010344055,0.011467509,0.008652191,0.026385827,0.050264462,10.00751987,0.517930472
210_539453,210,Temperate_Northern_Atlantic,57.74506777,8.605751608,57.74506777,0.001493728,0.0024654,0.013332922,0.00890918,0.010473546,0.016778394,0.029279854,9.335270182,0.233725993
210_539454,210,Temperate_Northern_Atlantic,57.73095055,8.799231112,57.73095055,0.000985656,0.00179985,0.004937594,0.00644796,0.012807423,0.009190927,0.037316492,9.703146992,0.352932459
210_53947,210,Temperate_Northern_Atlantic,59.76651947,-0.406351969,59.76651947,0.004949859,0.007704452,0.005339827,0.020708179,-0.007612365,0.009533024,0.049540183,9.538156273,0.421442195
210_540104,210,Temperate_Northern_Atlantic,58.86637129,-3.816514065,58.86637129,0.000871824,0.00113359,0.011374525,0.013957705,0.012160717,0.016087744,0.052723597,9.934870838,0.490858952
210_540105,210,Temperate_Northern_Atlantic,58.85844072,-3.652589331,58.85844072,0.001515304,0.003267227,0.007846014,0.006467564,0.014276949,0.019764932,0.032687868,9.546885118,0.259787478
210_540112,210,Temperate_Northern_Atlantic,58.79712173,-2.508974062,58.79712173,0.000925231,0.001310612,0.004365699,0.00727812,0.008242482,0.007466663,0.024449166,9.263888515,0.173201539
210_540113,210,Temperate_Northern_Atlantic,58.78753747,-2.346175631,58.78753747,0.00212847,0.004417443,0.015762503,0.013250558,0.016589369,0.028317762,0.05766581,9.700599772,0.419358247
210_540117,210,Temperate_Northern_Atlantic,58.74715625,-1.696498522,58.74715625,0.0008886,0.00197784,0.00646445,0.010727431,0.01225057,0.019398851,0.039022676,9.85244625,0.554910368
210_540118,210,Temperate_Northern_Atlantic,58.73655207,-1.534468037,58.73655207,0.000898023,0.001603947,0.013297517,0.009066411,0.021856801,0.022287188,0.075671463,9.646059885,0.504061497
210_540119,210,Temperate_Northern_Atlantic,58.72574523,-1.372596881,58.72574523,0.00235763,0.003959827,0.008213843,0.009967795,0.009657559,0.001511524,0.014490563,9.670172991,0.626741934
210_540120,210,Temperate_Northern_Atlantic,58.71473617,-1.210886939,58.71473617,0.001868203,0.002930399,0.006955562,0.008121629,0.020911107,0.013434381,0.015399084,9.532657878,0.546362966
210_540122,210,Temperate_Northern_Atlantic,58.69211322,-0.887958166,58.69211322,0.004161615,0.007502968,0.007998623,0.012639208,0.02561697,0.004116139,0.023564502,9.463276367,0.402886872
210_540124,210,Temperate_Northern_Atlantic,58.6686869,-0.565696537,58.6686869,0.001435451,0.002477475,0.013593688,0.01039765,0.028710807,0.024562089,0.055440141,9.564342117,0.277204223
210_540126,210,Temperate_Northern_Atlantic,58.64446094,-0.244116659,58.64446094,0.001221437,0.002522153,0.010327002,0.007630752,0.029384241,0.027528705,0.066798959,9.953782371,0.771908484
210_540131,210,Temperate_Northern_Atlantic,58.5804227,0.556756427,58.5804227,0.000695117,0.000673955,0.007354879,0.008516263,0.017459638,0.00801151,0.036296732,9.486953501,0.546919513
210_540135,210,Temperate_Northern_Atlantic,58.52565186,1.19417519,58.52565186,0.001082947,0.00150039,0.009841562,0.009760558,0.014262131,0.017755118,0.017658555,9.726264523,0.628832874
210_540155,210,Temperate_Northern_Atlantic,58.20579171,4.333743788,58.20579171,0.002608616,0.006687969,0.012059712,0.006745023,0.030493888,0.022026268,0.045413884,9.833443337,0.459334599
210_540158,210,Temperate_Northern_Atlantic,58.15136739,4.797375394,58.15136739,0.001630512,0.002738658,0.00919992,0.002692948,0.02477045,0.026475739,0.013121339,9.948598904,0.454380721
210_540183,210,Temperate_Northern_Atlantic,57.66206721,8.713309475,57.66206721,0.000634416,0.000291027,0.010494485,0.010542731,0.023489212,0.020223832,0.03128739,10.04610469,1.037709476
210_540184,210,Temperate_Northern_Atlantic,57.647788,8.906151749,57.647788,0.000918049,0.001252208,0.012381351,0.009499295,0.017410542,0.01080252,0.031148048,10.19556325,0.615881153
210_540847,210,Temperate_Northern_Atlantic,58.65108711,-1.639215568,58.65108711,0.000403835,0.000346378,0.007528443,0.012223843,0.022747462,0.017689598,0.041252965,9.240756707,0.433530655
210_540848,210,Temperate_Northern_Atlantic,58.64038381,-1.47776731,58.64038381,0.001244688,0.002283627,0.005250778,0.003476381,0.020095944,0.030479272,0.022125795,9.411740694,0.182565498
210_540860,210,Temperate_Northern_Atlantic,58.49633638,0.446595736,58.49633638,0.001883847,0.003795944,0.011301531,0.008656784,0.018015655,0.009445898,0.033621303,9.731806345,0.813385919
210_540862,210,Temperate_Northern_Atlantic,58.46956025,0.764861568,58.46956025,-0.001028459,-0.002505423,0.000471972,0.007900114,0.018664573,0.014864695,0.004741349,9.772398586,0.490010834
210_540864,210,Temperate_Northern_Atlantic,58.44200364,1.08238724,58.44200364,0.002556108,0.004192014,0.009544946,0.007663394,0.002460516,-0.002507388,0.046594318,10.03492594,0.503685199
210_540874,210,Temperate_Northern_Atlantic,58.29265693,2.658453809,58.29265693,0.001454614,0.000285433,0.012135767,0.011077393,0.002506848,-0.007858317,0.032527112,9.686410131,0.314163275
210_540875,210,Temperate_Northern_Atlantic,58.27667476,2.814962804,58.27667476,0.001647128,0.001498407,0.017086265,0.010837688,-0.000563731,0.003748968,0.011932342,9.346176099,0.354430613
210_540878,210,Temperate_Northern_Atlantic,58.22760056,3.283249517,58.22760056,0.001805084,0.000995563,0.009619451,0.015543382,-0.000116242,-0.00279041,0.022472353,9.605242242,0.289367485
210_540879,210,Temperate_Northern_Atlantic,58.21086842,3.438926748,58.21086842,0.000168994,0.000234098,0.007824293,0.012470237,0.020735716,0.03066618,0.026062891,9.870467876,0.530012628
210_540886,210,Temperate_Northern_Atlantic,58.08856357,4.522663757,58.08856357,0.002865114,0.001390944,0.001467779,0.021042539,-0.011081246,0.028570403,0.029510206,9.727483792,0.327746201
210_540887,210,Temperate_Northern_Atlantic,58.07035824,4.676609045,58.07035824,0.004910573,0.006559116,0.009586726,0.017027036,-0.008095517,0.014424987,0.031440674,9.751994493,0.385849979
210_540888,210,Temperate_Northern_Atlantic,58.05197132,4.830331717,58.05197132,0.000934385,0.000925401,0.005130866,0.005083722,0.002571358,-0.000591316,-0.009040278,9.971843262,0.387862168
210_540912,210,Temperate_Northern_Atlantic,57.59309839,8.627673999,57.59309839,0.000272939,-0.000632367,0.012456945,0.011289813,0.022159748,0.02987379,0.029999187,9.462730427,0.286468623
210_540913,210,Temperate_Northern_Atlantic,57.57893342,8.820079704,57.57893342,0.001246748,0.003030505,0.011341122,0.005675355,0.023216009,0.031602443,0.035337288,9.762390894,0.340686989
210_540914,210,Temperate_Northern_Atlantic,57.56449477,9.012291026,57.56449477,0.000589514,0.000427035,0.011722922,0.007924544,0.021629437,0.015856844,0.041054138,10.22061983,0.546686301
210_541564,210,Temperate_Northern_Atlantic,58.67686664,-3.687463848,58.67686664,0.000927362,0.000846916,0.011804323,0.008534045,0.021449471,0.026734684,0.035790318,9.436819967,0.005320689
210_541576,210,Temperate_Northern_Atlantic,58.56552292,-1.743428622,58.56552292,0.005729557,0.007091486,0.009634051,0.020868002,0.014074262,0.02845279,0.05514493,9.387642415,0.260560284
210_541578,210,Temperate_Northern_Atlantic,58.54412007,-1.421535444,58.54412007,0.000921737,0.001631186,0.008407712,0.012079285,0.002753315,0.015889816,0.03646686,9.510562226,0.3885597
210_541590,210,Temperate_Northern_Atlantic,58.39895559,0.495794371,58.39895559,0.000761178,-0.001476246,0.007808237,0.014960866,0.010214877,0.010202269,0.039912006,9.746561356,0.382048936
210_541591,210,Temperate_Northern_Atlantic,58.38557804,0.654428644,58.38557804,0.001718901,-0.000702133,0.006101711,0.015304839,0.012916857,0.00803142,0.028247411,9.848142242,0.460036648
210_541592,210,Temperate_Northern_Atlantic,58.37200577,0.812879013,58.37200577,-0.000467196,-0.001903692,0.007898005,0.002544113,-0.006104566,-0.009972714,-0.003669381,9.854264904,0.470438008
210_541594,210,Temperate_Northern_Atlantic,58.34427908,1.129221379,58.34427908,0.003180323,0.005819533,0.010710194,0.011285671,0.010700707,0.022114917,0.031482664,9.856204676,0.446939105
210_541596,210,Temperate_Northern_Atlantic,58.31577959,1.444808286,58.31577959,0.002211256,0.002629449,0.007359623,0.01653911,0.013058794,0.021727015,0.044525786,9.597241396,0.636198133
210_541597,210,Temperate_Northern_Atlantic,58.30124132,1.602314384,58.30124132,0.000556822,0.000842301,0.011291808,0.00794771,0.00256526,0.010607636,0.045844572,9.853460508,0.567446355
210_541602,210,Temperate_Northern_Atlantic,58.22568566,2.386907776,58.22568566,0.00126916,-0.002554356,0.011249291,0.010690335,0.007831164,0.028983839,0.019082002,9.388041178,0.067416179
210_541603,210,Temperate_Northern_Atlantic,58.21000537,2.543228142,58.21000537,0.000880562,0.001092284,0.007651548,0.007938123,0.019066645,0.021955628,0.032436843,9.714792396,0.561254032
210_541604,210,Temperate_Northern_Atlantic,58.19413659,2.699345507,58.19413659,-0.000513423,-0.003446471,0.005241007,0.014333025,-0.009789095,0.002027232,0.017202777,9.67791825,0.380892235
210_541605,210,Temperate_Northern_Atlantic,58.17807988,2.855258371,58.17807988,0.000316351,0.002274091,0.007201422,-0.00073961,0.024676229,0.021468683,0.023187579,9.955923123,0.524454217
210_541609,210,Temperate_Northern_Atlantic,58.11198462,3.476835363,58.11198462,0.002299358,0.002447504,0.015420131,0.005589852,0.016295147,0.025668823,0.027742267,9.211088679,0.319074136
210_541610,210,Temperate_Northern_Atlantic,58.09499645,3.631703757,58.09499645,0.004488459,0.006325731,0.017153248,0.015801925,-0.005464196,0.024775688,0.049983924,9.925973699,0.466139182
210_541622,210,Temperate_Northern_Atlantic,57.87689909,5.473107366,57.87689909,0.001794068,0.002980697,0.009662368,0.00172043,0.020166238,0.018793794,0.021057048,9.735179542,0.553503128
210_541640,210,Temperate_Northern_Atlantic,57.53782206,8.350162026,57.53782206,0.001141457,0.001741754,0.007195633,0.007748421,0.027963109,0.020999919,0.024332006,9.776621381,0.469614882
210_541641,210,Temperate_Northern_Atlantic,57.52404445,8.542323348,57.52404445,0.001858547,0.004193385,0.007692649,0.005951295,0.037874374,0.013218989,0.028338558,9.814918349,0.543124038
210_541642,210,Temperate_Northern_Atlantic,57.50999328,8.734294113,57.50999328,0.001013366,0.002203318,0.008381702,0.007182292,0.004809567,0.007466315,0.035431477,9.832756194,0.389628863
210_541643,210,Temperate_Northern_Atlantic,57.49566947,8.926073293,57.49566947,0.001879336,0.003255264,0.01012247,0.010486487,0.020013425,0.022607889,0.041657091,10.39669189,0.065061487
210_541644,210,Temperate_Northern_Atlantic,57.48107389,9.117659859,57.48107389,0.000962464,0.001021524,0.009523839,0.006700736,0.027781317,0.016679064,0.036200779,10.13056539,0.651945586
210_542301,210,Temperate_Northern_Atlantic,58.51983829,-2.491075216,58.51983829,0.000542802,0.000407867,0.009249754,0.013147413,0.009438651,0.029902447,0.041249076,9.281561279,-0.33462417
210_542305,210,Temperate_Northern_Atlantic,58.47985997,-1.847111772,58.47985997,0.001141551,0.002147729,0.010670132,0.011729835,0.018744083,0.017671443,0.034435833,9.353728231,0.376948062
210_542311,210,Temperate_Northern_Atlantic,58.41385975,-0.885891397,58.41385975,0.000860395,0.001465736,0.010106241,0.010141064,0.031055222,0.015162144,0.071673488,9.873055465,0.470626051
210_542312,210,Temperate_Northern_Atlantic,58.4021617,-0.726262774,58.4021617,0.002092756,0.002538668,0.015110874,0.014058271,0.011298914,0.018972332,0.059239835,9.703979492,0.374649753
